window_id,source_csv,person,case,case_idx,front_video_path,side_video_path,front_fps,side_fps,window_sec,stride_sec,window_frames,stride_frames,min_coverage,start_frame,end_frame,start_time_sec,end_time_sec,center_time_sec,n_samples_in_window,samples_per_frame,front_duration_s,front_total_frames,side_duration_s,side_total_frames,label,split,fold_id
876,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,141,155,4.7,5.1667,4.9333,50,3.3333,15.95,478,15.77,498,1,,
877,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,149,163,4.9667,5.4333,5.2,50,3.3333,15.95,478,15.77,498,1,,
878,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,157,171,5.2333,5.7,5.4667,51,3.4,15.95,478,15.77,498,1,,
879,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,165,179,5.5,5.9667,5.7333,51,3.4,15.95,478,15.77,498,1,,
880,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,173,187,5.7667,6.2333,6.0,50,3.3333,15.95,478,15.77,498,1,,
881,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,181,195,6.0333,6.5,6.2667,50,3.3333,15.95,478,15.77,498,1,,
882,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,189,203,6.3,6.7667,6.5333,50,3.3333,15.95,478,15.77,498,1,,
883,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,197,211,6.5667,7.0333,6.8,50,3.3333,15.95,478,15.77,498,1,,
884,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,205,219,6.8333,7.3,7.0667,50,3.3333,15.95,478,15.77,498,1,,
885,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,213,227,7.1,7.5667,7.3333,51,3.4,15.95,478,15.77,498,1,,
886,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,221,235,7.3667,7.8333,7.6,51,3.4,15.95,478,15.77,498,1,,
887,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,229,243,7.6333,8.1,7.8667,50,3.3333,15.95,478,15.77,498,1,,
888,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,237,251,7.9,8.3667,8.1333,50,3.3333,15.95,478,15.77,498,1,,
889,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,245,259,8.1667,8.6333,8.4,50,3.3333,15.95,478,15.77,498,1,,
890,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,253,267,8.4333,8.9,8.6667,50,3.3333,15.95,478,15.77,498,1,,
891,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,261,275,8.7,9.1667,8.9333,51,3.4,15.95,478,15.77,498,1,,
892,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,269,283,8.9667,9.4333,9.2,51,3.4,15.95,478,15.77,498,1,,
893,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,277,291,9.2333,9.7,9.4667,50,3.3333,15.95,478,15.77,498,1,,
894,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,285,299,9.5,9.9667,9.7333,50,3.3333,15.95,478,15.77,498,1,,
895,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,293,307,9.7667,10.2333,10.0,50,3.3333,15.95,478,15.77,498,1,,
896,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,301,315,10.0333,10.5,10.2667,50,3.3333,15.95,478,15.77,498,1,,
897,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,309,323,10.3,10.7667,10.5333,51,3.4,15.95,478,15.77,498,1,,
898,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,317,331,10.5667,11.0333,10.8,51,3.4,15.95,478,15.77,498,1,,
899,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,325,339,10.8333,11.3,11.0667,50,3.3333,15.95,478,15.77,498,1,,
900,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,333,347,11.1,11.5667,11.3333,50,3.3333,15.95,478,15.77,498,1,,
901,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,341,355,11.3667,11.8333,11.6,50,3.3333,15.95,478,15.77,498,1,,
902,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,349,363,11.6333,12.1,11.8667,50,3.3333,15.95,478,15.77,498,1,,
903,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,357,371,11.9,12.3667,12.1333,51,3.4,15.95,478,15.77,498,1,,
904,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,365,379,12.1667,12.6333,12.4,51,3.4,15.95,478,15.77,498,1,,
905,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,373,387,12.4333,12.9,12.6667,50,3.3333,15.95,478,15.77,498,1,,
906,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,381,395,12.7,13.1667,12.9333,50,3.3333,15.95,478,15.77,498,1,,
907,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,389,403,12.9667,13.4333,13.2,50,3.3333,15.95,478,15.77,498,1,,
908,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,397,411,13.2333,13.7,13.4667,50,3.3333,15.95,478,15.77,498,1,,
909,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,405,419,13.5,13.9667,13.7333,51,3.4,15.95,478,15.77,498,0,,
910,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,413,427,13.7667,14.2333,14.0,51,3.4,15.95,478,15.77,498,0,,
911,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,421,435,14.0333,14.5,14.2667,50,3.3333,15.95,478,15.77,498,0,,
912,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,429,443,14.3,14.7667,14.5333,50,3.3333,15.95,478,15.77,498,0,,
913,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,437,451,14.5667,15.0333,14.8,45,3.0,15.95,478,15.77,498,0,,
914,data\labeled_safe\mert_inhale_hold_labeled.csv,mert,inhale_hold,2,data\raw\videos\Mert\mert_2_front.mp4,data\raw\videos\Mert\mert_2_side.mp4,30.0,31.58,0.5,0.25,15,8,0.6,445,459,14.8333,15.3,15.0667,18,1.2,15.95,478,15.77,498,0,,
915,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,30,44,1.0,1.4667,1.2333,45,3.0,18.6,558,17.62,528,0,,
916,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,38,52,1.2667,1.7333,1.5,48,3.2,18.6,558,17.62,528,0,,
917,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,46,60,1.5333,2.0,1.7667,48,3.2,18.6,558,17.62,528,0,,
918,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,54,68,1.8,2.2667,2.0333,48,3.2,18.6,558,17.62,528,0,,
919,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,62,76,2.0667,2.5333,2.3,48,3.2,18.6,558,17.62,528,0,,
920,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,70,84,2.3333,2.8,2.5667,49,3.2667,18.6,558,17.62,528,0,,
921,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,78,92,2.6,3.0667,2.8333,48,3.2,18.6,558,17.62,528,0,,
922,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,86,100,2.8667,3.3333,3.1,48,3.2,18.6,558,17.62,528,0,,
923,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,94,108,3.1333,3.6,3.3667,48,3.2,18.6,558,17.62,528,0,,
924,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,102,116,3.4,3.8667,3.6333,48,3.2,18.6,558,17.62,528,0,,
925,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,110,124,3.6667,4.1333,3.9,48,3.2,18.6,558,17.62,528,0,,
926,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,118,132,3.9333,4.4,4.1667,48,3.2,18.6,558,17.62,528,0,,
927,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,126,140,4.2,4.6667,4.4333,48,3.2,18.6,558,17.62,528,0,,
928,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,134,148,4.4667,4.9333,4.7,48,3.2,18.6,558,17.62,528,0,,
929,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,142,156,4.7333,5.2,4.9667,48,3.2,18.6,558,17.62,528,0,,
930,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,150,164,5.0,5.4667,5.2333,48,3.2,18.6,558,17.62,528,0,,
931,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,158,172,5.2667,5.7333,5.5,48,3.2,18.6,558,17.62,528,0,,
932,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,166,180,5.5333,6.0,5.7667,48,3.2,18.6,558,17.62,528,0,,
933,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,174,188,5.8,6.2667,6.0333,48,3.2,18.6,558,17.62,528,0,,
934,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,182,196,6.0667,6.5333,6.3,48,3.2,18.6,558,17.62,528,0,,
935,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,190,204,6.3333,6.8,6.5667,48,3.2,18.6,558,17.62,528,0,,
936,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,198,212,6.6,7.0667,6.8333,48,3.2,18.6,558,17.62,528,0,,
937,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,206,220,6.8667,7.3333,7.1,48,3.2,18.6,558,17.62,528,0,,
938,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,214,228,7.1333,7.6,7.3667,48,3.2,18.6,558,17.62,528,0,,
939,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,222,236,7.4,7.8667,7.6333,48,3.2,18.6,558,17.62,528,0,,
940,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,230,244,7.6667,8.1333,7.9,48,3.2,18.6,558,17.62,528,0,,
941,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,238,252,7.9333,8.4,8.1667,48,3.2,18.6,558,17.62,528,0,,
942,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,246,260,8.2,8.6667,8.4333,48,3.2,18.6,558,17.62,528,0,,
943,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,254,268,8.4667,8.9333,8.7,48,3.2,18.6,558,17.62,528,0,,
944,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,262,276,8.7333,9.2,8.9667,48,3.2,18.6,558,17.62,528,0,,
945,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,270,284,9.0,9.4667,9.2333,48,3.2,18.6,558,17.62,528,0,,
946,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,278,292,9.2667,9.7333,9.5,48,3.2,18.6,558,17.62,528,0,,
947,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,286,300,9.5333,10.0,9.7667,48,3.2,18.6,558,17.62,528,0,,
948,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,294,308,9.8,10.2667,10.0333,48,3.2,18.6,558,17.62,528,0,,
949,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,302,316,10.0667,10.5333,10.3,48,3.2,18.6,558,17.62,528,0,,
950,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,310,324,10.3333,10.8,10.5667,48,3.2,18.6,558,17.62,528,0,,
951,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,318,332,10.6,11.0667,10.8333,48,3.2,18.6,558,17.62,528,0,,
952,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,326,340,10.8667,11.3333,11.1,48,3.2,18.6,558,17.62,528,0,,
953,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,334,348,11.1333,11.6,11.3667,48,3.2,18.6,558,17.62,528,0,,
954,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,342,356,11.4,11.8667,11.6333,48,3.2,18.6,558,17.62,528,0,,
955,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,350,364,11.6667,12.1333,11.9,48,3.2,18.6,558,17.62,528,0,,
956,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,358,372,11.9333,12.4,12.1667,48,3.2,18.6,558,17.62,528,0,,
957,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,366,380,12.2,12.6667,12.4333,49,3.2667,18.6,558,17.62,528,0,,
958,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,374,388,12.4667,12.9333,12.7,48,3.2,18.6,558,17.62,528,0,,
959,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,382,396,12.7333,13.2,12.9667,48,3.2,18.6,558,17.62,528,0,,
960,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,390,404,13.0,13.4667,13.2333,48,3.2,18.6,558,17.62,528,0,,
961,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,398,412,13.2667,13.7333,13.5,48,3.2,18.6,558,17.62,528,0,,
962,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,406,420,13.5333,14.0,13.7667,48,3.2,18.6,558,17.62,528,0,,
963,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,414,428,13.8,14.2667,14.0333,48,3.2,18.6,558,17.62,528,0,,
964,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,422,436,14.0667,14.5333,14.3,48,3.2,18.6,558,17.62,528,0,,
965,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,430,444,14.3333,14.8,14.5667,49,3.2667,18.6,558,17.62,528,0,,
966,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,438,452,14.6,15.0667,14.8333,48,3.2,18.6,558,17.62,528,0,,
967,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,446,460,14.8667,15.3333,15.1,48,3.2,18.6,558,17.62,528,0,,
968,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,454,468,15.1333,15.6,15.3667,48,3.2,18.6,558,17.62,528,0,,
969,data\labeled_safe\mert_irregular_labeled.csv,mert,irregular,4,data\raw\videos\Mert\mert_4_front.mp4,data\raw\videos\Mert\mert_4_side.mp4,30.0,30.0,0.5,0.25,15,8,0.6,462,476,15.4,15.8667,15.6333,48,3.2,18.6,558,17.62,528,0,,
